TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,POP_ESTIMATE_2018,High school diploma only 2014-18,Some college or associate's degree 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number,Heart disease_number
-0.20203986837286536,-0.18811439476956315,-0.19511432423041275,-0.21073970762325214,-0.1892383427940735,-0.1985312619319246,-0.20098952221123462,-0.21943019843073486,-0.2270878388440014,-0.1794533778269215,-0.19071755015154115,-0.20203986837286536,-0.20651695786154817,-0.2018132948248232,-0.2157189118084318,-0.18317188703913664,-0.1822531801411445,-0.2008750735081355,-0.21974328928622966,-0.18902907615842326,-0.16049577947138202,-0.19484455367029418,-0.1998401721775556,-0.2105993093102246,-0.20572209308737296,-0.22286021724728808,-0.2095512247048239,-0.26881469203681724,-0.22190279492092374,-0.21454173849451316,1885
0.15339113642052254,0.1313543667018232,0.1335935683341561,0.11681840435990068,0.13207623182698222,0.13716206212559234,0.18857988570869458,0.19664388077632983,0.1725322080137711,0.28672675366047323,0.17552441260565674,0.15339113642052254,0.24615484416819533,0.18793781469764317,0.08187466334188373,0.14711440159024883,0.1467877674308293,0.15177889290341842,0.3090756118260429,0.49167600245716664,0.05339190604692675,0.40788243526699264,0.1614578911836578,0.22206657125638074,0.15940014925129367,0.2092788825117954,0.2177002695438364,0.22889340569523367,0.1423005651965321,0.1417698077528112,8396
-0.1468604693816002,-0.1573493185937205,-0.128885490728161,-0.14634570051293472,-0.1561249150009893,-0.1514822010246789,-0.14725984726073957,-0.1331151091579044,-0.1530403048715891,-0.12282861705760073,-0.11705693465459913,-0.1468604693816002,-0.035011310111439736,-0.1494586681725516,-0.15254249960534735,-0.1442651814212582,-0.1453362704045494,-0.11651358764564823,-0.15714191318669682,-0.204359430541736,-0.14147416969549545,-0.11002423730496359,-0.14216442023346784,-0.13375404411999556,-0.14588717107319754,-0.11691402359526357,-0.11484969737316807,-0.10390872382494509,-0.12193594739076097,-0.1413128586194276,3608
-0.26326069797526935,-0.27189300811933065,-0.27794767241787194,-0.24420764552927238,-0.2418891012887493,-0.25188420679446877,-0.2659333646132709,-0.2763941009182759,-0.28072546664825215,-0.2648465016810948,-0.30654461091235413,-0.26326069797526935,-0.2808570607986649,-0.276828634017422,-0.22238521840674408,-0.2695239158191157,-0.2703152632531964,-0.24578178281928945,-0.2865336906424977,-0.2797909584468166,-0.2791702982521643,-0.2665576669663074,-0.2612925483182251,-0.2740886784733261,-0.25961453222208547,-0.2608794766208404,-0.26361074073232565,-0.28344755187043247,-0.2358188254782497,-0.24378153858597842,1301
0.01701371072411486,-0.030293860141231886,0.006315942235721527,-0.02752342548794427,-0.029244548950423097,-0.004790361247369044,0.06716720845672626,0.0970294877182596,0.11056300015536742,0.10101743576401864,0.09745073551422521,0.01701371072411486,0.03269760841863404,0.07394407801000724,-0.0932255280644437,0.021766784983395217,0.021654388040962085,0.023945416877098422,0.1182907754378763,0.2520901539066714,-0.05973335314815809,0.198218076974015,0.022124823647188104,0.10839486592305975,0.0267156487082858,0.006418471430300822,0.009252148116053306,0.058770504847029115,-0.01329679096255449,0.01471899496600201,6203
-0.23758087009219037,-0.2153627787231283,-0.2406939535728553,-0.2148752876538333,-0.21220542433983167,-0.23598645565172707,-0.25085627935483135,-0.27227971935508627,-0.27545044259029733,-0.25365419904001385,-0.24822222955327955,-0.23758087009219037,-0.28321831340651404,-0.24024941275943187,-0.211048111461588,-0.24147269065995697,-0.24129676896543117,-0.2407602658036652,-0.2960062323338275,-0.23226194737003397,-0.22571663617959428,-0.25386306402939407,-0.2334582188564826,-0.2691372243364398,-0.24054519751318396,-0.24808501982181305,-0.24585504379111886,-0.27339541337603596,-0.23689446069041015,-0.24235836247533188,1491
-0.2296595501544093,-0.24127147040154015,-0.23575044421500865,-0.21977746300715634,-0.2238829093568749,-0.2267837053520213,-0.22887276529011896,-0.22600741402822816,-0.22166491691526283,-0.2284507916112093,-0.2301231975697668,-0.2296595501544093,-0.27060528905958664,-0.22850002228348268,-0.1282674949858352,-0.24019871233101334,-0.24196371882350282,-0.19441883734519005,-0.25505351246493824,-0.2455100565764257,-0.22087785211344424,-0.23800860978776808,-0.22545116642679433,-0.22786424807699923,-0.22552263174433337,-0.2261169880688587,-0.23905899034766148,-0.2693236610745082,-0.18691103692532876,-0.19164154107774614,1953
2.4960330602758316,2.163260855811618,2.4433241367251863,1.868347501897209,2.130620629979867,2.657174183569771,2.948388836695299,2.869717018055366,2.961738153125071,3.419825339653739,2.5478885387650094,2.4960330602758316,2.6554392654819887,1.8699575494349991,1.0980697754221116,2.4918152239453004,2.509105638335635,2.040586650351794,3.427855516883312,1.9395129978258274,1.802633467082608,2.7260166244804744,2.5452417644133427,3.100343603492778,2.5438252734397455,1.883238856408881,1.8223210145966777,2.096046320464533,2.1467131694571697,2.213655465561327,43823
-0.08656609241385718,-0.07919262818432862,-0.07476707249489242,-0.08996059716915741,-0.09675756110315398,-0.09159530344934365,-0.09317899796416286,-0.0819461102804896,-0.08130983754145599,-0.06330214819614788,-0.1656006121939835,-0.08656609241385718,-0.07794675336416307,-0.019722391518538943,0.10777238733072189,-0.12399411228955515,-0.12634055037280528,-0.06701577706306641,-0.0005939660374498801,-0.2953569533700612,-0.12547124981839786,-0.15115132969684475,-0.07311311072951486,-0.05923791689547293,-0.0894993533855856,-0.06269182367464271,-0.05980972304255885,-0.031953226121385125,-0.03370024639322322,-0.03949107688498888,5024
0.08117580257442318,0.0982448290444622,0.14246350139249336,0.21143240603514774,0.05106878331714366,0.051001312444597144,0.028865793110752457,0.01459698386421371,0.01314760259911792,-0.02135173977846662,0.12105871831339964,0.08117580257442318,0.05141053533583839,0.03401258310573229,0.15695832713340097,0.0765834060115697,0.07754849142435488,0.05263979982352266,0.21768200117954722,0.00866764068094392,0.08565831078515879,0.04110723325149213,0.06577833542912874,0.0026226844594422604,0.07873171792337622,0.0786439386254423,0.07492942348859578,0.219159372849394,0.06189683308753768,0.04460569328957933,7304
-0.3063722268872125,-0.2988303920804495,-0.30957194041519714,-0.28725802496956604,-0.2795142846566002,-0.29170910871644545,-0.3136462524342334,-0.3382546969563736,-0.34727950850095296,-0.32163707434139455,-0.32778378701037947,-0.3063722268872125,-0.36371735022910395,-0.3235961379258856,-0.28670191989638194,-0.29870690777282444,-0.2990867390750091,-0.28394531213803365,-0.3351692792074281,-0.3199585497255537,-0.3237285967396022,-0.30335571824390617,-0.30498565374093634,-0.3377409244172462,-0.3067675148619904,-0.3301010278718624,-0.33142353487465015,-0.36316482739877964,-0.3071804990850202,-0.3123527511898571,128
0.09083909332365421,0.09468029066950065,0.10166180932414183,0.056721365769162715,0.04239233028874613,0.0680954211263006,0.10169935248809019,0.14466359539349738,0.1406848665049972,0.16609860297326723,0.1263147716164831,0.09083909332365421,0.28005849619589573,0.17002615648955277,0.20335932964007458,0.06748779329097215,0.0663770813016549,0.09195110446012388,0.04399965328035841,0.26252847083717495,0.274817643865818,0.19491301765455046,0.09776695150711119,0.1613135320110322,0.08848497270145304,0.16555521710294557,0.1827395440234421,0.2656027975386944,0.12303997217878383,0.1324544732103975,8686
-0.2601905118979462,-0.25512293160357197,-0.26583725714888873,-0.2466284728642467,-0.23472337184647277,-0.24070286518032627,-0.2645520788520163,-0.28986725181181944,-0.28984583534658526,-0.2909618745102837,-0.2685762643572812,-0.2601905118979462,-0.2673782438288595,-0.28092037979156376,-0.17662014646372526,-0.2774403579003655,-0.2785780309393061,-0.2454948389898252,-0.26822597615677624,-0.28212899390058094,-0.27745132477596024,-0.26186848130389395,-0.257293590600393,-0.2878680541305821,-0.25994338055851407,-0.2492987232335785,-0.2598769406191218,-0.22510697592510578,-0.22597004056690548,-0.24222898282890948,1768
-0.23189323045480556,-0.20909493272151808,-0.21760847446635612,-0.21433060150346406,-0.22073897108305557,-0.22715181536400952,-0.25378273223884523,-0.2681073887557954,-0.2574069023546762,-0.23035762835746754,-0.22774596095153177,-0.23189323045480556,-0.2824509063089631,-0.24936956900300086,-0.16072188237235552,-0.236838964830962,-0.2375050355130609,-0.21665698412866882,-0.2823328591478366,-0.2633324608228986,-0.26553724422334085,-0.24979573557205478,-0.22906941606029363,-0.24882648976835675,-0.23688144016497342,-0.23471405390219718,-0.23188687070575195,-0.2757493951753566,-0.20741533315713753,-0.21958754470498726,1731
-0.2676590993184657,-0.2608166237729736,-0.27080441966155766,-0.25070353221145353,-0.2422974049606739,-0.2543919562511386,-0.2772880018032448,-0.2951406140970343,-0.3008395770748462,-0.28482683454406155,-0.2822369449950467,-0.2676590993184657,-0.2887475799298941,-0.29337637696746516,-0.23396354039328646,-0.26775219711979414,-0.26836999283382074,-0.24807733345500338,-0.2933335196608217,-0.2981717717283154,-0.2899444024431709,-0.26401514734398096,-0.2658762736535925,-0.29268920684281347,-0.2681723265771453,-0.27581814278065325,-0.2786399577347541,-0.2885372422473421,-0.2606928897594603,-0.2664229767099006,1065
-0.2278156395708607,-0.21359247107381854,-0.22773202473027176,-0.22675751515633233,-0.21730922023888902,-0.2232176396108853,-0.22969217209764287,-0.24052364757159442,-0.25050500171809986,-0.21941404355285501,-0.22042457796239304,-0.2278156395708607,-0.2233015284823424,-0.229387388836911,-0.24087106203298503,-0.21971432589771972,-0.21910215979960268,-0.22956945645455973,-0.24792118070134292,-0.2853654724324771,-0.22791693275180125,-0.24060653797651982,-0.22658110802109419,-0.23959137629594052,-0.23054433928179616,-0.2423098144208292,-0.2471175517430655,-0.23789482299709122,-0.22318011173536428,-0.2334311668721854,1706
-0.2710381029406759,-0.269213623569024,-0.2789647580752279,-0.2642601652873098,-0.25411779626289077,-0.25952248954322454,-0.2726290888118947,-0.28514440536956653,-0.2852117020620268,-0.2697379524649746,-0.2789998568340458,-0.2710381029406759,-0.2665911596262431,-0.29128942229551336,-0.25023459136679865,-0.2743887353915005,-0.27607079350988867,-0.229856400284024,-0.2962140483045286,-0.29605860655696137,-0.28513599725675687,-0.25869217511521786,-0.2679808279437844,-0.28006625632936977,-0.2701222037719691,-0.2810269532561466,-0.2848450500092151,-0.28573791254004177,-0.2581046425301992,-0.26577607847778856,1195
-0.2889255347153927,-0.2847875462676815,-0.2945285339482571,-0.2670037696002807,-0.25930325289633305,-0.27288948435354715,-0.2960641235070779,-0.31649483390034955,-0.33515188309668303,-0.3186524603037729,-0.3050778053394006,-0.2889255347153927,-0.3422102743926115,-0.3096940619221751,-0.2710010135661465,-0.2760182425564284,-0.2760769689715375,-0.2691677049206252,-0.31667058442765983,-0.29086270270025955,-0.3049132871206932,-0.28975023036006614,-0.28856342981515504,-0.323863822691499,-0.2884255152971898,-0.3152028184924417,-0.3160988372877236,-0.34516004769046177,-0.2932644685276943,-0.294757119276409,400
-0.2802726470013745,-0.2760556234028428,-0.28156660510567355,-0.2702113658191217,-0.25658803347803455,-0.26219128713013923,-0.28143185908700846,-0.307657605894907,-0.31434758260643136,-0.303563578224686,-0.2985193298465394,-0.2802726470013745,-0.33010885477738466,-0.2852914817028959,-0.2728868766169848,-0.2774640598227644,-0.2778555019263952,-0.26285494067241183,-0.3108962770366928,-0.2759472301182908,-0.3018389289327201,-0.2797365561030138,-0.279868057168993,-0.3120552560821484,-0.2806801697733065,-0.2990403347257653,-0.30129794619149824,-0.3260100876473393,-0.2797854147753085,-0.2855711643804177,645
-0.08346592405062266,-0.08412078191078554,-0.07185773445175779,-0.12026128597858622,-0.08124202157001957,-0.06582760261016751,-0.05946626074032284,-0.08571279762707167,-0.07889417231865425,-0.11470383439963085,-0.03252594107533771,-0.08346592405062266,-0.045814040792349506,-0.07769700634252331,-0.19938207491454152,-0.06934933019877308,-0.0673401897800603,-0.11464845275413066,-0.08645187054964479,-0.21499853302203867,-0.048603012408165926,-0.12524462443846324,-0.08969675488305331,-0.09461475368927909,-0.08636949098357681,-0.073918580233473,-0.07238107881938906,-0.07197091670983713,-0.09551565749206967,-0.11375499393145373,3870
-0.1829441504759208,-0.20474093282726974,-0.19934823894359244,-0.21481476697045893,-0.193464285798493,-0.18682076217554902,-0.17692237369310437,-0.12781277235463886,-0.10245923306353648,-0.1442183509938888,-0.16159218661961913,-0.1829441504759208,-0.18678082148094252,-0.16084653894154852,-0.1469287677330844,-0.18702344942896623,-0.18768758639209862,-0.16787653311974762,-0.20938950017076163,-0.14266628077087345,-0.15404372206789643,-0.22196437076547623,-0.18529712335604115,-0.1272063975310867,-0.17753398744950394,-0.19843443608550868,-0.2011031661753087,-0.18922465876789285,-0.1720202119569824,-0.1564502772508499,3132
-0.31009602679740333,-0.3026102381424893,-0.31427891822482146,-0.2905059683106566,-0.282515316645246,-0.294976085072841,-0.3163620007105983,-0.3414129194238924,-0.35270243042969157,-0.3299276688903434,-0.3326942137129394,-0.31009602679740333,-0.3684988867599984,-0.3286245483953128,-0.29014471639616823,-0.3026532778522498,-0.3030946136850877,-0.28638433468847974,-0.33953705554230396,-0.3239527564930952,-0.3285493044880951,-0.3065223840984483,-0.3092952692555841,-0.3435230501363075,-0.3103036016795875,-0.33493561312872805,-0.3367018925886398,-0.3680000332568438,-0.31118051753024195,-0.3164928998753743,52
-0.29363275360347607,-0.28662962314601736,-0.2973432593721028,-0.2794912039365233,-0.2692862776748893,-0.2800906364630669,-0.2968601186915297,-0.32115973130650116,-0.33160233419787233,-0.3045584495705599,-0.3105783262379763,-0.29363275360347607,-0.34498474620683417,-0.3014284068041297,-0.2797286123363053,-0.2839346846376781,-0.28419152557807575,-0.2723240870447319,-0.32165535346531987,-0.3032142835805788,-0.30366025778223493,-0.2889305966725277,-0.2918618846578147,-0.31918925908200435,-0.2938843976819048,-0.3160726392708736,-0.31608540635206456,-0.35171302405073296,-0.29625607896151557,-0.2996735458404607,361
-0.2708881915111191,-0.26234770065886315,-0.27312242883413645,-0.26085083345722093,-0.2527091485947509,-0.2631575759116083,-0.27672612284951414,-0.29250393295442684,-0.30424122810287313,-0.24892856014711298,-0.2794761471494014,-0.2708881915111191,-0.29955031061080384,-0.27714085558251716,-0.26527763849325336,-0.25695597146707183,-0.25640812362007287,-0.26457660364919733,-0.2877387278502926,-0.28329539094180967,-0.2618943350006773,-0.27518352440785515,-0.26887929902280994,-0.285620354555285,-0.2718476903372298,-0.2924155369365456,-0.29131876099685633,-0.32130212404869785,-0.2753148059247666,-0.2754795519594695,847
-0.2645889132411426,-0.2596204699558724,-0.2647255588722438,-0.2595798991063594,-0.24897316999664093,-0.255128176275115,-0.2643413742443673,-0.27952334886774405,-0.2894021417342339,-0.26890889301007975,-0.2712991275760398,-0.2645889132411426,-0.28677986942335315,-0.27140583841313776,-0.2494451603222617,-0.25793960124662835,-0.2583163412695556,-0.24406011984250398,-0.28408538636079844,-0.27386366848422145,-0.2595025152456027,-0.26974111304634135,-0.2629402529072176,-0.2801314070416972,-0.2653906565313551,-0.2746651245394761,-0.2705679654036911,-0.30323372321066866,-0.2587433009374195,-0.26719925458843513,1029
-0.0295307899246789,-0.008476014517306145,-0.04316645765238943,-0.05376922851129105,-0.02318123942234294,-0.02446124001299011,-0.026736811685511477,-0.0044392744950510175,-0.027179216834592655,-0.07955171351208766,-0.00029836805578982656,-0.0295307899246789,0.06412194520809288,-0.008400251605351518,-0.0722836767440877,-0.023646098332995354,-0.021746756426885068,-0.06730272089253066,0.1780924387914951,-0.13432913609821392,-0.073139600257262,-0.048894897483989785,-0.04452954775780532,-0.04146806010816054,-0.03315022373755347,0.0004308679322580045,-0.010545051045322485,0.05488961593463552,-0.0021706892367697305,-0.03341023350313549,5596
-0.2188629289977289,-0.22249185547305142,-0.23523007480891955,-0.21360435330297176,-0.1996296712445543,-0.21033378919129725,-0.21796294893851517,-0.21850301385311466,-0.23699699618651465,-0.2142738749325067,-0.2769008074796468,-0.2188629289977289,-0.21873644010716742,-0.23566468556671882,-0.10636078349993401,-0.23864031093328228,-0.2406236436457107,-0.18781912926751246,-0.20091307324793495,-0.3136552385182358,-0.24703524160812007,-0.2431546751569219,-0.21515681982643436,-0.2252582195839012,-0.21619494540163475,-0.19537994916589901,-0.20151952518073793,-0.1901789757135634,-0.1493982589012327,-0.16887072330740152,2662
-0.29423239932170325,-0.28667746929870136,-0.2974142188365695,-0.2790675591529028,-0.27108281383135746,-0.2800906364630669,-0.29927151586795714,-0.3204063938371848,-0.32923596826533186,-0.31276613817401927,-0.31124850464630854,-0.29423239932170325,-0.34051804335698627,-0.31137019874531746,-0.26255848711762597,-0.2901268118644041,-0.29078074315735764,-0.2691677049206252,-0.32057215226437236,-0.31898418080087665,-0.3126907044843875,-0.2884174996316034,-0.2922974147062915,-0.3209157529586818,-0.2947277969447452,-0.31445436805518634,-0.3171330193334671,-0.33682567969827226,-0.29239051491781387,-0.29747409185127965,450
-0.27480087982255147,-0.27789770028117866,-0.2875272001208762,-0.27089726689736443,-0.2585070607360801,-0.26637853851650534,-0.2751341324806106,-0.2720479232106812,-0.2810212623898197,-0.2795208540327343,-0.2897943656625917,-0.27480087982255147,-0.30594536975706194,-0.2700747885829953,-0.23402932631366455,-0.27712630742857935,-0.27809016946905,-0.24922510877286033,-0.31077157218008533,-0.2975520967040932,-0.2968472935530317,-0.2738911229779757,-0.271641716882729,-0.27019592341176085,-0.2724396173428013,-0.29083772250125056,-0.2974566985930224,-0.3017704372273072,-0.2633483641894815,-0.26176530943869375,1071
-0.2660310611934789,-0.27299346963106375,-0.28229985290516274,-0.2612341311185919,-0.22939500892785686,-0.2327424861710808,-0.2619065654448678,-0.29508266506093306,-0.3035017387489542,-0.29460973611182123,-0.30054672490570794,-0.2660310611934789,-0.29409975250768544,-0.2878385523655143,-0.2381080533771056,-0.2734110310925438,-0.27387232916291177,-0.2572595359978591,-0.29154310480803014,-0.2971372964810533,-0.28837824847159715,-0.26240705010891363,-0.2645179072086929,-0.29764066097969977,-0.2625161351905732,-0.2722276035208472,-0.2729855338223123,-0.30049801463307974,-0.25040712804317594,-0.26292972625649547,1050
-0.30563166442520195,-0.30330400735640795,-0.3129306883999542,-0.28828687658693014,-0.2799021731449286,-0.2904207236744866,-0.31109438551937324,-0.32999695931194367,-0.33771544619026855,-0.3214712624504156,-0.3268396362967542,-0.30563166442520195,-0.36375670443923475,-0.32392479220493314,-0.28604406069260113,-0.2986061746026289,-0.29901880899687217,-0.2830844806496409,-0.3374700687664366,-0.3212838721252599,-0.3273123651393682,-0.3032933038133361,-0.3045379410337609,-0.331584182102302,-0.30461645986135144,-0.3271274545130371,-0.3295969276250253,-0.35922031735667465,-0.302004004626498,-0.30782446356507265,223
-0.2784347328750082,-0.27739531567799613,-0.28596609190260885,-0.26101222194621926,-0.24807490191840684,-0.2625363902663782,-0.2836793749019311,-0.30429656180103376,-0.3172562407318457,-0.3005789641870644,-0.2919229197267915,-0.2784347328750082,-0.30620117212291226,-0.29676151604165474,-0.20729831400003734,-0.2884973046994762,-0.28940361520967267,-0.2617071653545549,-0.2941951832181216,-0.2976705334006973,-0.2968576110622413,-0.27806092810461003,-0.27426707983228826,-0.30625684268500525,-0.2774381120565162,-0.28210917213163744,-0.28409291761231076,-0.29095484517637416,-0.26462568100392203,-0.276255829838004,960
-0.2890334709446736,-0.28340000783984415,-0.29017635346096626,-0.27539597102819174,-0.26708143784649646,-0.27512115130122583,-0.29479989586118394,-0.31362635661333704,-0.32189037401640413,-0.30256870687881215,-0.3149155185786923,-0.2890334709446736,-0.33465426604749426,-0.3020199845064152,-0.25826047365292465,-0.2886276652726704,-0.2894530189028632,-0.2637157721608046,-0.3071627816521601,-0.3233606904351448,-0.31151305829780146,-0.2919534581015782,-0.2876771413948282,-0.31368402389033473,-0.28951264920938324,-0.30553364797871035,-0.30911475074504013,-0.3305271878568466,-0.28086104998746897,-0.2880293776624435,590
-0.0721955827765428,-0.057925013316269425,-0.05783141364217375,-0.10442504049562909,-0.06348081184129993,-0.06274468125976608,-0.07435605301418552,-0.0732247803472496,-0.054195227897763064,-0.11586451763648369,-0.07792525954166654,-0.0721955827765428,-0.03062331568185344,-0.03600721104534408,-0.11877239381126542,-0.08428154131011235,-0.0831370206777201,-0.10919651999431006,-0.19316921016778668,-0.02370661804588908,0.011412860648892015,-0.13374466539467872,-0.07734963029197069,-0.08296906386074714,-0.07817923300452538,-0.013243523840299242,-0.03829336411683021,-0.04124191105924521,-0.061767602710535226,-0.07882248939740231,4945
-0.2418683369775147,-0.23478831671285166,-0.24700934591039148,-0.23200264104877674,-0.22645522248999983,-0.23529624937924914,-0.24919405411671144,-0.25588014213842897,-0.2541531491974331,-0.24561232232753344,-0.2578702696581377,-0.2418683369775147,-0.260963507577536,-0.24634594963576356,-0.18569860347590053,-0.2552494330543474,-0.2560622977677394,-0.2312911194313452,-0.2897916497584855,-0.27117194790916016,-0.27389399088383065,-0.2570327205933585,-0.23983584068522631,-0.25384309461757054,-0.24204242464492362,-0.2400138921335729,-0.2387232169561863,-0.25437269559233616,-0.2171632772673417,-0.22476273056188376,1830
